Player,Team,year,Role,Player Origin,Amount,runs,balls_faced,wickets,balls_bowled,runs_conceded,economy,performance,expected_performance,value_residual,z,price_type
Ruturaj Gaikwad,Chennai Super Kings,2025,,,180000000.0,122.0,82.0,0.0,0.0,0.0,,0.2475828755610169,0.9780649028057509,-0.730482027244734,-0.605291479658987,Retention
Ravindra Jadeja,Chennai Super Kings,2025,,,180000000.0,301.0,229.0,10.0,232.0,324.0,8.379310344827587,1.856421772525441,0.9780649028057509,0.8783568697196902,0.7278234227700511,Retention
Shivam Dube,Chennai Super Kings,2025,,,120000000.0,357.0,289.0,0.0,13.0,33.0,15.230769230769232,2.0155986070338474,0.84267337895084,1.1729252280830074,0.9719084390256464,Retention
Matheesha Pathirana,Chennai Super Kings,2025,,,130000000.0,0.0,0.0,13.0,284.0,424.0,8.957746478873238,-0.28460454522576245,0.8694009664760838,-1.1540055117018462,-0.956231197565953,Retention
MS Dhoni,Chennai Super Kings,2025,,,40000000.0,196.0,154.0,0.0,0.0,0.0,,0.8043197441950146,0.4758285163126805,0.3284912278823341,0.2721941594235565,Retention
Axar Patel,Delhi Capitals,2025,,,165000000.0,263.0,171.0,5.0,219.0,313.0,8.575342465753424,0.8651800562283234,0.9490103610270344,-0.08383030479871101,-0.06946340544922863,Retention
Kuldeep Yadav,Delhi Capitals,2025,,,132500000.0,18.0,16.0,15.0,324.0,390.0,7.222222222222222,1.0379089956497438,0.8757614746732028,0.16214752097654106,0.13435855946397623,Retention
Mayank Yadav,Lucknow Super Giants,2025,,,110000000.0,0.0,0.0,2.0,53.0,100.0,11.320754716981131,-1.6961759831133432,0.8136188371721245,-2.5097948202854674,-2.079664336357571,Retention
Suryakumar Yadav,Mumbai Indians,2025,,,163500000.0,717.0,439.0,0.0,0.0,0.0,,4.724048238226269,0.9459608733116056,3.778087364914663,3.130595971013477,Retention
Tristan Stubbs,Delhi Capitals,2025,,,100000000.0,306.0,203.0,0.0,12.0,40.0,20.0,1.6319015759482545,0.7817931875057411,0.8501083884425134,0.7044161870097481,Retention
Abishek Porel,Delhi Capitals,2025,,,40000000.0,301.0,210.0,0.0,0.0,0.0,,1.594284219959471,0.4758285163126805,1.1184557036467904,0.9267739417859583,Retention
Shubman Gill,Gujarat Titans,2025,,,165000000.0,650.0,435.0,0.0,0.0,0.0,,4.219975667976568,0.9490103610270344,3.2709653069495337,2.710384864668784,Retention
Rashid Khan,Gujarat Titans,2025,,,180000000.0,40.0,32.0,9.0,336.0,514.0,9.178571428571429,-0.5069022283520015,0.9780649028057509,-1.4849671311577524,-1.2304723710365826,Retention
Mohsin Khan,Lucknow Super Giants,2025,,,40000000.0,0.0,3.0,1.0,12.0,27.0,13.5,-1.7463871915752762,0.4758285163126805,-2.2222157078879565,-1.8413707439489118,Retention
Rahul Tewatia,Gujarat Titans,2025,,,40000000.0,99.0,63.0,0.0,0.0,0.0,,0.0745430380126122,0.4758285163126805,-0.40128547830006833,-0.3325128776159956,Retention
Sunil Narine,Kolkata Knight Riders,2025,,,120000000.0,246.0,160.0,12.0,275.0,351.0,7.658181818181818,2.030123507247449,0.84267337895084,1.187450128296609,0.9839440511478931,Retention
Rinku Singh,Kolkata Knight Riders,2025,,,130000000.0,206.0,139.0,0.0,0.0,0.0,,0.8795544561725819,0.8694009664760838,0.010153489696498097,0.008413377157651605,Retention
Ramandeep Singh,Kolkata Knight Riders,2025,,,40000000.0,206.0,139.0,0.0,0.0,0.0,,0.8795544561725819,0.4758285163126805,0.40372593985990135,0.3345350910771186,Retention
Shashank Singh,Punjab Kings,2025,,,55000000.0,350.0,238.0,0.0,12.0,27.0,13.5,1.9629343086495503,0.5821654983888758,1.3807688102606746,1.1441316350821806,Retention
Harshit Rana,Kolkata Knight Riders,2025,,,40000000.0,57.0,54.0,15.0,276.0,448.0,9.73913043478261,-0.06408836843822249,0.4758285163126805,-0.539916884750903,-0.4473855315734611,Retention
Andre Russell,Kolkata Knight Riders,2025,,,120000000.0,167.0,111.0,8.0,114.0,217.0,11.421052631578947,-0.318779580302494,0.84267337895084,-1.161452959253334,-0.962402296073504,Retention
Nicholas Pooran,Lucknow Super Giants,2025,,,210000000.0,524.0,290.0,0.0,0.0,0.0,,3.2720182970592204,1.029538371244163,2.2424799258150574,1.8581620652898243,Retention
Ravi Bishnoi,Lucknow Super Giants,2025,,,110000000.0,13.0,16.0,9.0,233.0,401.0,10.326180257510728,-1.0917871738863298,0.8136188371721245,-1.9054060110584543,-1.578856126186799,Retention
Ayush Badoni,Lucknow Super Giants,2025,,,40000000.0,329.0,235.0,2.0,10.0,13.0,7.8,1.0393074714763055,0.4758285163126805,0.563478955163625,0.46690951701323985,Retention
Hardik Pandya,Mumbai Indians,2025,,,163500000.0,224.0,148.0,14.0,229.0,342.0,8.960698689956333,1.511570187412002,0.9459608733116056,0.5656093141003964,0.46867477346712805,Retention
Rohit Sharma,Mumbai Indians,2025,,,163000000.0,418.0,292.0,0.0,0.0,0.0,,2.4745303500970075,0.9449381570938717,1.5295921930031358,1.2674495569314201,Retention
Sandeep Sharma,Rajasthan Royals,2025,,,40000000.0,6.0,6.0,9.0,243.0,374.0,9.234567901234568,-0.7813274340491246,0.4758285163126805,-1.2571559503618053,-1.0417036381124503,Retention
Abhishek Sharma,Sunrisers Hyderabad,2025,,,140000000.0,439.0,242.0,0.0,67.0,112.0,10.029850746268657,2.632523245249899,0.8941468473892522,1.7383763978606468,1.4404521710604719,Retention
Jasprit Bumrah,Mumbai Indians,2025,,,180000000.0,0.0,1.0,18.0,289.0,316.0,6.560553633217993,1.872468383004661,0.9780649028057509,0.89440348019891,0.7411199533323619,Retention
Tilak Varma,Mumbai Indians,2025,,,80000000.0,343.0,259.0,0.0,0.0,0.0,,1.9102700102652534,0.7072818550959292,1.2029881551693242,0.9968191595365844,Retention
Sanju Samson,Rajasthan Royals,2025,,,180000000.0,285.0,205.0,0.0,0.0,0.0,,1.4739086807953632,0.9780649028057509,0.4958437779896123,0.4108657062940747,Retention
Yashasvi Jaiswal,Rajasthan Royals,2025,,,180000000.0,559.0,359.0,0.0,0.0,0.0,,3.535339788980706,0.9780649028057509,2.5572748861749552,2.1190072336016756,Retention
Riyan Parag,Rajasthan Royals,2025,,,140000000.0,397.0,247.0,3.0,128.0,170.0,7.96875,1.6874283117651798,0.8941468473892522,0.7932814643759276,0.657328303023783,Retention
Dhruv Jurel,Rajasthan Royals,2025,,,140000000.0,333.0,219.0,0.0,0.0,0.0,,1.835035298287686,0.8941468473892522,0.9408884508984339,0.7796382955327138,Retention
Shimron Hetmyer,Rajasthan Royals,2025,,,110000000.0,245.0,182.0,0.0,0.0,0.0,,1.1729698328850942,0.8136188371721245,0.3593509957129697,0.2977651575254443,Retention
Virat Kohli,Royal Challengers Bengaluru,2025,,,210000000.0,657.0,466.0,0.0,0.0,0.0,,4.272639966360865,1.029538371244163,3.243101595116702,2.6872964562822,Retention
Rajat Patidar,Royal Challengers Bengaluru,2025,,,110000000.0,312.0,225.0,0.0,0.0,0.0,,1.6770424031347948,0.8136188371721245,0.8634235659626703,0.7154493996043102,Retention
Yash Dayal,Royal Challengers Bengaluru,2025,,,50000000.0,4.0,8.0,13.0,305.0,470.0,9.245901639344261,-0.39296730453341444,0.5503398487224915,-0.943307153255906,-0.7816424788995935,Retention
Pat Cummins,Sunrisers Hyderabad,2025,,,180000000.0,97.0,58.0,16.0,312.0,450.0,8.653846153846153,0.962226114760741,0.9780649028057509,-0.015838788045009822,-0.013124324889867332,Retention
Travis Head,Sunrisers Hyderabad,2025,,,140000000.0,374.0,248.0,0.0,0.0,0.0,,2.143497617395712,0.8941468473892522,1.2493507700064597,1.0352361153123184,Retention
Heinrich Klaasen,Sunrisers Hyderabad,2025,,,230000000.0,487.0,294.0,0.0,0.0,0.0,,2.9936498627422217,1.0599153566684638,1.9337345060737579,1.6023296628718857,Retention
